superagent-ai/vibekit	1847	Run Claude Code, Gemini, Codex — or any coding agent — in a clean, isolated sandbox with sensitive data redaction and observability baked in.
ShouZhengAI/CS146S_CN	1482	动手学CS146S中文版课程，包含assignments，vibe coding工具等，本项目将长期持续维护，致力于打造中文最好的vibe coding教程。
wrtnlabs/autobe	1358	AI Vibe Coding Agent of TS backend server, enhanced by compiler skills, generating 100% working code
elirantutia/vibeyard	1352	The IDE built for AI coding agents.
kuafuai/aipexbase	1281	AipexBase is an AI-native BaaS platform. You only need to develop the frontend with vibe coding tools, and leave the backend to AipexBase!
BehiSecc/VibeSec-Skill	1204	This skill helps Claude write secure code and prevent common vulnerabilities.
withkynam/vibecode-pro-max-kit	1081	Your AI forgets. This remembers. Spec-driven coding harness for vibecoders, product owners, CEOs and real builders — self-improving context memory, 15 agents, 33 skills working with /goal, agent-team, & workflow on autopilot loops with 0 need for human gate. Kills context rot, ships features, not spaghetti. Claude Code & Codex. Any stack
weiesky/cc-viewer	1062	A request monitoring system for Claude Code that captures and visualizes all API requests and responses in real time. Helps developers monitor their Context for reviewing and debugging during Vibe Coding.
alchaincyf/fanbox	991	vibe coding 的驾驶舱：左边文件，右边/下边终端，中间看清每一次改动。 / The cockpit for vibe coding: browse files on the left, command agents on the right, watch every change in between.
shanraisshan/codex-cli-best-practice	972	from vibe coding to agentic engineering - practice makes codex perfect
fireproof-storage/fireproof	972	The vibe coding database runs in the browser, fits in the context window, and syncs anywhere.
cabloy/cabloy	970	🚀 Cabloy is a Node.js fullstack framework for AI vibe coding. Bidirectional type sync, CLI-first workflows, docs, and skills.
raroque/vibe-security-skill	963	Agent skill that audits vibe-coded apps for common security vulnerabilities introduced by AI coding assistants
J2TEAM/vibe.j2team.org	864	Sẽ thế nào nếu cả nhóm J2TEAM Community vibe code cùng nhau?
awesome-vibe-coding/awesome-vibe-coding	817	A hand-picked collection of tools and resources for Vibe Coding
ochyai/vibe-local	802	Free AI coding environment: Ollama + Python
bobvibes/Awesome-Vibecoding-Guide	756	A compendium drawn from real commercial projects and hundreds of thousands of lines of AI‑assisted code. Read it end‑to‑end or feed this repo to your AI agent for summaries and Q&A. Stars and watches appreciated! ⭐
LingyiChen-AI/vibe-coding	700	AI 时代的 Vibe Coding 实践：使用 Claude Code 从零开发 AI 漫剧生成平台的完整记录，涵盖技术选型、AI 驱动开发、UI 优化与功能迭代全流程。             
liyupi/yupi-hot-monitor	697	2026 年编程导航 AI 编程实战新项目，基于 Node.js + Express + React + OpenRouter 的 AI 热点监控工具，支持多信息源聚合抓取（Twitter / Bing / HackerNews / B 站等 7+ 平台）、AI 查询扩展、AI 真假识别与相关性分析、WebSocket 实时推送、邮件通知、多维度筛选排序，并将热点监控能力封装为 Agent Skills 技能包。覆盖 Prisma + SQLite 数据库、Socket.io 实时通信、Axios + Cheerio 网页爬虫、OpenRouter 大模型接入、Aceternity UI 炫酷前端、node-cron 定时任务、VSCode Copilot Vibe Coding + MCP
moinulmoin/voicetypr	676	Voicetypr - AI powered offline voice to text dictation tool for busy founders, vibe coders, AI power users on macos, windows. Alternative to wispr flow and superwhisper.
itwanger/PaiAgent	633	🔥轻量级的AI工作流编排系统，类似dify、n8n，全程使用Vibe Coding，AI工具为Qoder+CLI。涉及到的技术栈包括SpringAI、LangGraph4J、SSE、MinIO、DAG自定引擎等。
DeadWaveWave/demo2apk	628	Turn your Vibe Coding ideas into runnable Android Apps instantly
cporter202/vibe-coding-for-dummies	619	A beginner-friendly guide to building real software using vibe coding. Learn how to ship apps without traditional coding by using Firebase Studio, GitHub, and Cursor. No gatekeeping. No fluff. Just building.  👉 For daily lessons and real-world builds, join the Vibe Coding with Chris skool community.
Coolver/home-assistant-vibecode-agent	615	Home Assistant MCP server agent. Enable Claude Code, Cursor, VS Code or any MCP-enabled IDE to help you vibe-code and manage Home Assistant: create and debug automations, design dashboards, tweak themes, modify configs, and deploy changes using natural language
kevinpbuckley/VibeUE	609	Unreal Engine Vibe Coding tool
botingw/rulebook-ai	603	Elevate vibe coding to vibe engineering: Get consistent Github Copilot custom instructions, Cursor, Roo Code, Cline, Windsurf, Claude Code, Gemini Cli, Codex CLI, kilo code, warp custom rules via a universal, managed template. Features vibe coding memory bank & best practices for large codebases.
cporter202/lovable-for-beginners	582	Your complete beginner’s course to mastering Lovable Vibe Coding.  This repo is a step-by-step learning hub designed to take absolute beginners and turn them into confident Lovable developers.
husu/loom	581	一个写接口文档的AI Agent。支持使用Vibe coding 的方式，编写接口文档，同时自带友好的文档查看工具与接口Mock工具
TexasBedouin/vibe-check	560	By a 12-year product manager who builds 0-to-1: takes a beginner from a vague idea to a buildable plan, then guides the build (GitHub basics, clean-code habits, a verify-and-iterate loop, a checkup for the mess). For Claude Code, Codex, and Antigravity. grill-me is for engineers, vibe-check is for everyone else.
vibeeval/vibecosystem	528	AI software team for Claude Code - 138 agents, 295 skills, 73 hooks. Self-learning, multi-agent swarm, autonomous skill evolution.
decolua/9remote	521	📱 Terminal in Your Pocket — Control Claude Code, Codex, Gemini CLI & your Mac/Linux/Windows from any phone or browser. Vibe coding from anywhere. Alternative to MobileCLI, Claude Remote, vibe-remote, MuxAgent.
jazzenchen/VibeAround	520	Keep your AI coding agents around. Launch Claude Code, Codex CLI, Gemini CLI, Pi Agent, and more from one place — side by side, connected, reachable, and ready to work across web, mobile, and messaging.
Dokhacgiakhoa/Agent-Skills-4-Vibe-Coding-CLI	504	
PV-Bhat/vibe-check-mcp-server	502	Vibe Check is a tool that provides mentor-like feedback to AI Agents, preventing tunnel-vision, over-engineering and reasoning lock-in for complex and long-horizon agent workflows. KISS your over-eager AI Agents goodbye! Effective for: Coding, Ambiguous Tasks, High-Risk tasks
lidangzzz/AI-Coding-Style-Guides	495	A set of coding style guidelines for Vibe Coding or SWE-Agents that maximize efficiency and improve human readability.
CleverCloud/mdr	475	a very light rust based markdown reader with support of mermaid (web, native, TUI). vibe coded 
JCarterJohnson/vibecoded-design-tells	456	Reddit-mined data ranking the visual tells of vibe-coded (AI-built) sites: 3.2M posts scanned across 47 subreddits, with scripts, raw data, and charts.
PatrickStarVibe/VibeCodingAssistant-Connect-Your-Codex-And-Claude-Code	450	This system can help bridge the gap between Codex and Claude Code, making it simple to refine a plan until it is complete, or to conduct cross-audits on results and plans. You just need to communicate with the system throughout the entire process. 
ryantsai/KKTerm	446	Super-tool for vibe coders & system admins — terminals, SSH, SFTP, RDP/VNC, dashboards, install helpers, and a built-in AI assistant.
Mygod/slipstream-rust	444	High-performance multi-path covert channel over DNS in Rust with vibe coding
oisee/vibing-steampunk	441	vs-punk: ADT to MCP bridge - Vibe code in ABAP / AMDP
formulahendry/mcp-server-spec-driven-development	436	Spec-Driven Development MCP Server, not just Vibe Coding
cpjet64/vibecoding	396	A living repository for vibe coders.
LiuMengxuan04/vibe-resume	392	make your resume by vibe-coding！
backnotprop/prompt-tower	382	Context management for long-context LLMs, agents, and vibe coding. Instantly build context for an entire repo, selected files, folders, and GitHub issues to generate structured AI-XML context with real-time token counting.
marcusquinn/aidevops	379	Vibe-Coding is easy. DevOps is hard. OpenCode & Git token-efficient AI agent automation for your app, business, and personal development. Opinionated tools, services, CLI & API stack for speed, security, and 24/7 results. Open-source first. SOTA everything. Try on your repos for money-making magic.
calderbuild/VibeDoc	376	🚀 Your AI Product Manager & Architect - Transform ideas into complete development plans with AI coding prompts in 60-180 seconds
maciej-trebacz/tower-of-time-game	370	Vibe coded Tower Defense type of game made for a game jam
analyticalrohit/awesome-vibe-coding-guide	369	Become 10x Vibe Coder. Awesome Vibe Coding guide, best practices, and tips for efficient and controlled AI assisted coding.
PageAI-Pro/vibe-coding-starter	364	Create great UIs with AI, see the full tutorial
ttommyth/interactive-mcp	351	Vibe coding should have human in the loop! interactive-mcp: Local, cross-platform MCP server for interact with your AI Agent
funny-vibes/agent-vibes	350	Unified Agent Gateway — Enables Claude Code CLI and Cursor IDE to use free AI backends (Antigravity, Codex) through protocol translation
AliRezaBeigy/slipstream-rust-deploy	346	One-click slipstream-rust server deployment script. Made with vibe coding.
RiyaParikh0112/vibe-coding-playbook	340	
vibe-log/vibe-log-cli	339	A CLI tool for logging and analyzing Claude Code and Cursor ai-driven coding session.
MarkShawn2020/DeepLearning.ai-Courses-ClaudeCode	321	Vibe Genius 团队整理的 DeepLearning.AI 官方课程 'Claude Code: A Highly Agentic Coding Assistant' 学习笔记，由 Andrew Ng 和 Anthropic 的 Elie Schoppik 主讲
majidmanzarpour/vibe-coding-starter-pack-3d-multiplayer	318	A lightweight 3D web-based multiplayer starter kit using Three.js, React, and SpacetimeDB. Build interactive multiplayer experiences with real-time synchronization, character movement, and customizable game mechanics.
upcAutoLang/BackgroundSplit-OpenCV	297	This repository is the C++ Source Code of several algorithms of Extracting Background, which are based on OpenCV libraries after I learn about the theory of these algorithms(including Frame-Difference, Gauss-Background-Difference, ViBe algorithms).
nirholas/cryptocurrency.cv	294	Free crypto news API - real-time aggregator for Bitcoin, Ethereum, DeFi, Solana & altcoins. No API key required. RSS/Atom feeds, JSON REST API, historical archive with market context, embeddable widgets, ChatGPT plugin, Claude MCP server, SDKs (Python, TypeScript, Go, React, PHP). AI/LLM ready. Vibe coding friendly. Open source.
strands-agents/mcp-server	293	This MCP server provides documentation about Strands Agents to your GenAI tools, so you can use your favorite AI coding assistant to vibe-code Strands Agents.
Golden-Promise/vscode-cc-switch	283	一份图文并茂的保姆级教程：教你通过 VS Code + cc-Switch 优雅地在 Claude Code 中调用第三方大模型 API（如硅基流动），完美支持本地与 Remote - SSH 远程环境，低成本开启你的 Vibe Coding 之旅！🚀
Qiuner/ai-application-roadmap	278	A bilingual map of AI engineering evolution, real-world AI usage patterns, and vibe coding best practices.
KingLeoJr/awesome-vibe-coding-prompt-templates	273	builder prompts which can be sent to builders like cursor, bolt.diy, bolt.new, trae, project idx, lovable.dev, llmacoder, geminicoder, windsurf, deepseek-artifact, cline, aider etc
acvnace/awesome-vibe-coding-resources	267	A curated list of awesome resources for vibe coding
sahithvibudhi/vibe-tree	266	Run AI coding agents in parallel, one git worktree each. Desktop, web, and CLI.
mkurman/cmux-windows	264	Windows terminal with useful features. Fully vibe-coded using CC and Codex.
agent-era/devteam	264	Run a team of local coding agents in your terminal. Launch multiple Claude Code, Codex or Gemini agents, switch between them, review their changes and add comments, and push PRs  all from one streamlined terminal UI. An exercise to push how fast development can happen with multiple parallel agents. Mostly vibe-coded
vibe-motion/auto-motion	263	Automated SRT-to-motion workflow with Codex cli + Claude Code with any LLM
danish296/codevibes	255	CodeVibes is an intelligent AI-powered code analysis tool that scans your GitHub repositories to uncover security vulnerabilities, bugs and performance bottlenecks, and code quality issues — then translates them into actionable insights and a measurable Vibe Score that helps you continuously improve your codebase.
datawhalechina/vibe-blog	250	Vibe-Blog is a multi-agent AI assistant that turns a single prompt into a 10,000-word technical article. It combines deep research, smart illustrations, Mermaid diagrams, code integration, and professional formatting to transform complex technologies into clear, engaging content, making daily long-form publishing effortless.
humanstack/vibe-coding-template	245	Ultimate vibe coding full stack template with code context - Build better apps faster with less tokens with AI coding agents
TenStrip/10S-Comfy-nodes	244	Vibe coded nodes for LTX2.3
vibe-stack/ggez	233	a game framework for threejs for vibe coding maxxing
AGI-is-going-to-arrive/ahadiff	228	Learn from your vibe coding instead of just clicking Accept. AhaDiff turns each AI diff into a code-verified lesson, quiz, and review. · 别再无脑 vibe coding 啦！让你从 vibe coding 中学到真东西。每次改动都变成能查证的课程、测验和复习。
kenlasko/monize	227	My unabashedly vibe-coded Microsoft Money/Quicken replacement
