wesammustafa/Claude-Code-Everything-You-Need-to-Know	2670	A practical Claude Code guide with clear mental models and copy-paste examples — setup, prompt engineering, slash commands, skills, hooks, subagents, agent teams, and MCP servers. Beginner path to power-user depth. Featured in Awesome Claude Code.
jeremylongshore/claude-code-plugins-plus-skills	2655	471 plugins, 3,069 skills, 347 agents for Claude Code. Open-source marketplace at tonsofskills.com with the ccpi CLI package manager.
centminmod/my-claude-code-setup	2590	Shared starter template configuration and CLAUDE.md memory bank system for Claude Code
Windy3f3f3f3f/claude-code-from-scratch	2582	Build your own Claude Code from scratch.  🔍 Claude Code 开源了 50 万行代码，读不动？用 ~5000 行 TypeScript / Python 从零复现核心架构，11 章分步教程带你理解 coding agent 精髓
rohitg00/awesome-claude-code-toolkit	2530	The most comprehensive toolkit for Claude Code -- 135 agents, 35 curated skills, 42 commands, 176+ plugins, 20 hooks, 15 rules, 7 templates, 14 MCP configs, 26 companion apps, 52 ecosystem entries, and more.
Yuyz0112/claude-code-reverse	2427	A Tool to Visualize Claude Code's LLM Interactions
ponponon/claude_code_src	2330	2026.3.31 claude code 意外把包含源码的文件上传到 npm 仓库，版本号是 2.1.88，其中 cli.js.map 文件有 57MB 的体积，claude code 的源码在该文件的 sourcesContent 字段里面，解压还原后有 70w 行代码
jarmuine/claude-code	2277	Fork of instructkr/claude-code
tanbiralam/claude-code	2165	Claude Code is an agentic coding tool that lives in your terminal, understands your codebase, and helps you code faster by executing routine tasks, explaining complex code, and handling git workflows - all through natural language commands. All original source code is the property of Anthropic.
catlog22/Claude-Code-Workflow	2137	 JSON-driven multi-agent  cadence-team development framework with   intelligent CLI orchestration (Gemini/Qwen/Codex),   context-first architecture, and automated workflow   execution
greggh/claude-code.nvim	2090	Seamless integration between Claude Code AI assistant and Neovim
jhlee0409/claude-code-history-viewer	2074	desktop app to browse and analyze your Claude Code conversation history
trailofbits/claude-code-config	2072	Opinionated defaults, documentation, and workflows for Claude Code at Trail of Bits
VILA-Lab/Dive-into-Claude-Code	2064	A Systematic Analysis and Discussion of Claude Code for Designing Today's and Future AI Agent Systems
pchalasani/claude-code-tools	1979	Practical productivity tools for Claude Code, Codex-CLI, and similar CLI coding agents.
digitalsamba/claude-code-video-toolkit	1953	AI-native video production toolkit for Claude Code
severity1/claude-code-prompt-improver	1912	Intelligent prompt improver hook for Claude Code. Type vibes, ship precision.
Njengah/claude-code-cheat-sheet	1904	Ultimate collection of Claude Code tips, tricks, hacks, and workflows that you can use to master Claude Code in minutes
xu-xiang/everything-claude-code-zh	1888	everything-claude-code 中文翻译项目：完整的 Claude Code 配置集合（agents, skills, hooks, commands, rules, MCPs）。源自 Anthropic 黑客松获胜者的实战配置，助力中文工程师高效理解与使用 Claude Code。
rizethereum/claude-code-requirements-builder	1764	
pengchengneo/Claude-Code	1753	可运行的Claude Code源码
luyao618/Claude-Code-Source-Study	1670	Deep dive into Claude Code's source code— learn from the best agent implementation out there.
simonw/claude-code-transcripts	1669	Tools for publishing transcripts for Claude Code sessions
lst97/claude-code-sub-agents	1669	Collection of specialized AI subagents for Claude Code for personal use (full-stack development).
lorryjovens-hub/claude-code-rust	1667	🚀 Rust 全量重构的 Claude Code - 性能提升 2.5x，体积减少 97% | High-performance Rust implementation of Claude Code with 2.5x faster startup and 97% smaller binary
manzaltu/claude-code-ide.el	1644	Claude Code IDE integration for Emacs
feiskyer/claude-code-settings	1631	Curated skills, sub-agents, and config templates that supercharge Claude Code — research, image gen, GitHub automation & more.
disler/pi-vs-claude-code	1613	Comparison between open source PI agent and closed source Claude Code agent
disler/claude-code-hooks-multi-agent-observability	1521	Real-time monitoring for Claude Code agents through simple hook event tracking.
pedrohcgs/claude-code-my-workflow	1516	A ready-to-fork Claude Code template for academics using LaTeX/Beamer + R. Multi-agent review, quality gates, adversarial QA, and replication protocols.
edmund-io/edmunds-claude-code	1498	
WorldFlowAI/everything-claude-code	1399	Claude Code toolkit - agents, commands, skills, rules, and hooks for productive AI-assisted development
peterkrueck/Claude-Code-Development-Kit	1380	Claude Code Workflow for beginners & intermediate users. Tutorial and Installer included
krusemediallc/arcads-claude-code	1351	Arcads external API: agent skills, prompting library, and Cursor/Claude workspace
daymade/claude-code-skills	1344	Professional Claude Code skills marketplace featuring production-ready skills for enhanced development workflows.
hesreallyhim/a-list-of-claude-code-agents	1342	A list of Claude Code Sub-Agents submitted by the community.
steipete/claude-code-mcp	1316	Claude Code as one-shot MCP server to have an agent in your agent.
JessyTsui/Claude-Code-Remote	1285	Control Claude Code remotely via email、discord、telegram. Start tasks locally, receive notifications when Claude completes them, and send new commands by simply replying to emails.
d-kimuson/claude-code-viewer	1272	A full-featured web-based Claude Code client that provides complete interactive functionality for managing Claude Code projects
daaain/claude-code-log	1196	A Python CLI tool that converts Claude Code transcript JSONL files into readable HTML / Markdown format.
repowise-dev/claude-code-prompts	1189	Independently authored prompt templates for AI coding agents — system prompts, tool prompts, agent delegation, memory management, and multi-agent coordination. Informed by studying Claude Code.
sugyan/claude-code-webui	1140	Web-based interface for Claude CLI with streaming chat responses
wasabeef/claude-code-cookbook	1131	A collection of settings to make Claude Code more useful.
fcakyon/claude-codex-settings	1086	Battle-tested Claude Code, OpenAI Codex, Cursor configs, plugins, hooks and agents with Kimi, MiniMax and GLM API support.
andrepimenta/claude-code-chat	1077	Beautiful Claude Code Chat Interface for VS Code
huangjia2019/claude-code-engineering	1075	This repository demonstrates how to use Claude Code to do real engineering work, not just writing code.  本项目是极客时间专栏 《Claude Code 工程化实战》 的官方配套示例仓库，目标就是： 👉 把 Claude Code 从“对话式编码工具”，变成 可设计、可复用、可治理的工程系统。
jarrodwatts/claude-code-config	1059	My personal Claude Code configuration - rules, hooks, agents, skills, and commands
ghuntley/claude-code-source-code-deobfuscation	990	This is a cleanroom deobfuscation of the official Claude Code npm package.
0xfurai/claude-code-subagents	986	A comprehensive collection of 100+ production-ready development subagents for Claude Code
ericbuess/claude-code-docs	974	
anthropics/claude-code-base-action	949	This repo is a mirror of the contents of base-action in https://github.com/anthropics/claude-code-action.
LING71671/Open-ClaudeCode	944	Research archive of Claude Code source and runtime artifacts reconstructed from published npm source maps.
lucasrosati/claude-code-memory-setup	942	Up to 71.5x fewer tokens per session on Claude Code with Obsidian + Graphify. Persistent memory, codebase knowledge graphs, and chat import pipeline. 🇧🇷 PT-BR included.
777genius/claude-code-source-code	926	Claude code source code
hoangsonww/Claude-Code-Agent-Monitor	924	🚀 A real-time monitoring dashboard for Claude Code & Codex, built with SQLite3, Node.js, Express, React, Vite, TailwindCSS, & WebSockets. It tracks sessions, agent activity, tool usage, and subagent orchestration, providing live analytics, a Kanban status board, status notifications, a cute buddy, & an interactive web UI/MacOS/Windows native app.
ccplugins/awesome-claude-code-plugins	921	Awesome Claude Code plugins — a curated list of slash commands, subagents, MCP servers, and hooks for Claude Code
trailofbits/claude-code-devcontainer	917	Sandboxed devcontainer for running Claude Code in bypass mode safely. Built for security audits and untrusted code review.
