waooAI/waoowaoo	13694	首家工业级全流程 AI 影视生产平台。Industry-first professional AI Agent platform for controllable film & video production. From shorts to live-action with Hollywood-standard workflows.
InsForge/InsForge	12753	The all-in-one, open-source backend platform for agentic coding. InsForge gives your coding agent database, auth, storage, compute, hosting, and AI gateway to ship full-stack apps end-to-end.
dataelement/bisheng	11895	BISHENG is an open LLM devops platform for next generation Enterprise AI applications. Powerful and comprehensive features include: GenAI workflow, RAG, Agent, Unified model management, Evaluation, SFT, Dataset Management, Enterprise-level System Management, Observability and more.
wangrongding/wechat-bot	11274	🤖 Multi-platform IM AI Agent for Telegram, WhatsApp, Lark, and WeChat. Connects ChatGPT / Claude / Kimi / DeepSeek / Ollama / Pi for auto-replies, community analysis, contact management, and inactive-friend detection.
ValueCell-ai/valuecell	11003	ValueCell is a community-driven, multi-agent platform for financial applications.
OpenByteInc/QuantDinger	10851	AI quantitative trading platform for crypto, stocks, and forex with backtesting, live trading, market data, and multi-agent research.vibe-trading ,trading-agents,ai-trader,ai-trading
EKKOLearnAI/hermes-studio	10440	Web dashboard for Hermes Agent — multi-platform AI chat, session management, scheduled jobs, usage analytics 
github/copilot-sdk	10420	Multi-platform SDK for integrating GitHub Copilot Agent into apps and services
VoltAgent/voltagent	10383	AI Agent Engineering Platform built on an Open Source TypeScript AI Agent Framework
electric-sql/electric	10329	The agent platform built on sync.
unicity-sphere/sphere	9737	A Web3 wallet and agent platform for the Unicity network - crypto wallet, DMs, group chat, and marketplace.
risingwavelabs/risingwave	9273	Event streaming platform for agentic AI. Continuously ingest, transform, and serve event streams in real time, at scale.
iflytek/astron-agent	8962	Enterprise-grade, commercial-friendly agentic workflow platform for building next-generation SuperAgents.
firerpa/lamda	8203	Android Full-Stack Device Control Platform: WebRTC/H.264 remote desktop, UI/OCR/image-matching automation, one-click MITM, built-in Frida, proxy/VPN/frp/P2P networking, MCP/Agent, 160+ APIs, designed for multi-device clusters and engineered deployments.
AI4Finance-Foundation/FinRobot	7812	FinRobot: An Open-Source AI Agent Platform for Financial Applications using LLMs 🚀 🚀 🚀 
google-deepmind/lab	7373	A customisable 3D platform for agent-based AI research
xerrors/Yuxi	6510	可私有部署的多租户知识智能体平台：统一 RAG、知识图谱、多智能体、MCP/Skills、沙盒与权限管理。Self-hosted knowledge agent platform for RAG, knowledge graphs and multi-agent workflows.
ModelEngine-Group/nexent	5830	Nexent is a zero-code platform for auto-generating production-grade AI agents using Harness Engineering principles — unified tools, skills, memory, and orchestration with built-in constraints, feedback loops, and control planes.
Klavis-AI/klavis	5791	Klavis AI:  MCP integration platforms that let AI agents use tools reliably at any scale
