nexu-io/nexu	3258	The simplest desktop client for OpenClaw 🦞 — bridge your Agent to WeChat, Feishu, Slack & Discord in one click. Works with Claude Code, Codex & any LLM. BYOK, Oauth, local-first, chat from your phone 24/7.
salesforce/CodeT5	3097	Home of CodeT5: Open Code LLMs for Code Understanding and Generation
mpoon/gpt-repository-loader	2971	Convert code repos into an LLM prompt-friendly format. Mostly built by GPT-4.
gmpetrov/databerry	2966	The no-code platform for building custom LLM Agents
KhazP/vibe-coding-prompt-template	2851	Templates and workflow for generating PRDs, Tech Designs, and MVP and more using LLMs for AI IDEs
Memento-Teams/Memento	2566	Official Code of Memento: Fine-tuning LLM Agents without Fine-tuning LLMs
Yuyz0112/claude-code-reverse	2427	A Tool to Visualize Claude Code's LLM Interactions
hamzafarooq/building-llm-applications-from-scratch	2386	Code and Slides
trypromptly/LLMStack	2309	No-code multi-agent framework to build LLM Agents, workflows and applications with your data
llm-as-a-verifier/llm-as-a-verifier	2266	LLM-as-a-Verifier is a general-purpose framework that provides fine-grained feedback for any agent without requiring additional training. It achieves SOTA performance across coding, robotics, and medical agentic benchmarks.
vava-nessa/free-coding-models	2264	Find, benchmark and install in CLI 170+ FREE coding LLM models across 15+ providers in real time
langfengQ/verl-agent	2234	verl-agent is an extension of veRL, designed for training LLM/VLM agents via RL. verl-agent is also the official code for paper "Group-in-Group Policy Optimization for LLM Agent Training"
ggml-org/llama.vim	2147	Vim plugin for LLM-assisted code/text completion
OpenCoder-llm/OpenCoder-llm	2106	The Open Cookbook for Top-Tier Code Large Language Model
jnMetaCode/agency-orchestrator	2089	🚀 One sentence → your one-person company of AI experts → complete deliverable in minutes. 267 CN + 184 EN + 5 more languages (ko/ru/pt-BR/id/ar) · zero-code YAML · auto-verified acceptance · Web Studio / Desktop / Docker · 11 LLM providers (7 key-free). 一句话组建你的「一人公司」AI 专家团队，几分钟交付完整方案；验收自动核验，网页 / 桌面 / Docker 全渠道。
open-free-llm-api/awesome-freellm-apis	2043	134+ free LLM APIs & AI API keys from 40+ providers. Google Gemini, NVIDIA NIM, Groq, OpenRouter & more. One-click setup for Claude Code, Cursor and Codex.
open-compress/claw-compactor	2034	14-stage Fusion Pipeline for LLM token compression — reversible compression, AST-aware code analysis, intelligent content routing. Zero LLM inference cost. MIT licensed.
Doorman11991/smallcode	2011	AI coding agent optimized for small LLMs. 87% benchmark with 4B-active model.
