CodeAlive-AI/codealive-mcp	88	Context engine for large codebases, exposed through MCP. Gives AI coding agents precise repository context; benchmarked at frontier-agent quality with ~25x lower model cost and 45% fewer tokens with semantic search.
GenSI-THUAIR/FLEX	86	The official codebase for our paper, FLEX: Continuous Agent Evolution via Forward Learning from Experience.
bgreenwell/dotagents	85	A proposed convention for the .agents/ directory to prevent context bloat and improve agent reasoning in complex codebases.
skilgen/skilgen	72	Turn a codebase, a requirements document, or both into a living skills system for AI coding agents.
krokozyab/Agent-Fusion	72	 Agent Fusion is a local RAG semantic search engine that gives AI agents instant access to your code, documentation (Markdown, Word, PDF). Query    your codebase from code agents without hallucinations. Runs 100% locally, includes a lightweight embedding model, and optional multi-agent task    orchestration. Deploy with a single JAR
codegraph-ai/CodeGraph	72	CodeGraph builds a semantic graph of your codebase — functions, classes, imports, call chains — and exposes it through 42 MCP tools, 38 languages, a VS Code extension, and a persistent memory layer. AI agents get structured code understanding instead of grepping through files.
Junhanliu-dev/espalier-engineering	72	Train your AI coders the way you'd train a vine — discover your codebase's actual patterns, then encode them as Claude Code rules, skills, agents, hooks, and a guided pipeline so generated code lands inside your conventions on the first try, not the fifth.
bahdotsh/indxr	71	A fast codebase indexer and knowledge wiki for AI agents.
Strategic-Automation/dspy-compounding-engineering	70	A local-first AI engineering agent that learns from your codebase using DSPy.
Filip-Podstavec/claude-leverage	68	Make any repo AI-first - write sustainable code from the start, or refactor a legacy codebase to prepare it for agent-driven development.Building blocks for Claude Code: subagents, slash commands, hooks, and workflow patterns. Copy what you need. A working developer's stack for Claude Code.
ai-builders-group/build-production-ai-agents	67	Official source code for the AI Agent Foundations: Codebase Analyst course. The main branch contains the final solution, starter provides the boilerplate for practice, and lesson-X-complete tags track the code at the end of each lesson. Use the 'Issues' tab for any course-related questions.
Blazity/nefi	66	🕵🏻‍♂️ AI agent that automates code management and feature integration in Next.js codebases through natural language commands
alexdevassy/AI-Powered-Vulnerability-Impact-Analyzer	66	Vulnerability impact analyzer that reduces false positives in SCA tools by performing intelligent code analysis. Uses agentic AI with open source models to understand CVEs and verify actual vulnerability impact in your codebase. Keeps your code secure with on-premises execution and human-in-the-loop verification.
yuki-20/CornMCP	64	CornMCP is an open-source mono repo that gives AI coding agents (Antigravity, Cursor, Claude Code, Codex), token-saving access to your codebase through the Model Context Protocol (MCP).
syscalldev/LLMCode	64	LLM Code (Open Claude Code) is an agentic coding tool that lives in your terminal, understands your codebase and helps you code faster through natural language commands
pirua-game/ai_game_base_analysis_cli_mcp_tool	63	Game Codebase Analysis AI Agentic Tool
ChristopherKahler/aegis	63	Multi-agent codebase audit for Claude Code — 12 specialized personas with epistemic discourse and bias removal for high-fidelity findings
senoldogann/LLM-Context-Manager	62	Bridge the gap between your codebase and your AI editor. CCM transforms static source code into a dynamic, queryable Knowledge Graph, enabling AI agents to navigate, understand, and reason about your project with surgical precision
PatrickSys/codebase-context	61	Codebase Context gives AI agents understanding of your codebase through semantic code search, team conventions, patterns, and memory, so they use fewer tokens, spend less time, and produce better, more familiar output.
jawerty/AutoStartup	60	A LLama agent that builds startup ideas from your intutions (generates react codebases)
howardpen9/kimi-code-mcp	60	MCP server for Claude Code × Kimi K2.5 (256K context) — delegate bulk codebase analysis to Kimi, save 90% on token costs. Session caching, parallel agents, TypeScript.
julien-c/synthtraces	59	A minimal codebase to generate synthetic coding agent session traces
AaronZ345/codebase-argus	58	Multi-agent codebase review for PRs, CI, and downstream fork syncs.
remorses/agentmap	58	A tree of your codebase at the start of every agent session. Like SKILL spec but for source code files. A frontmatter for source code file
