colbymchenry/codegraph	67105	Pre-indexed code knowledge graph, auto syncs on code changes, for Claude Code, Codex, Gemini, Cursor, OpenCode, AntiGravity, Kiro, and Hermes Agent — fewer tokens, fewer tool calls, 100% local
headroomlabs-ai/headroom	66906	Compress tool outputs, logs, files, and RAG chunks before they reach the LLM. 20% fewer tokens for coding agents, 60-95% fewer tokens for JSON, same answers. Library, proxy, MCP server.
cline/cline	66500	Autonomous coding agent as an SDK, IDE extension, or CLI assistant.
shanraisshan/claude-code-best-practice	64744	from vibe coding to agentic engineering - practice makes claude perfect
aaif-goose/goose	53013	an open source, extensible AI agent that goes beyond code suggestions - install, execute, edit, and test with any LLM
hesreallyhim/awesome-claude-code	52655	A hand-picked collection of the finest of resources for the most awesome of agents, Claude Code, the undisputed champion of coding companions, from the unstoppable team at Anthropic PBC. A delectable showcase of top tier skills, ambidextrous agents, scintillating status lines, top notch developer tooling, and also we have plugins
ChromeDevTools/chrome-devtools-mcp	49425	Chrome DevTools for coding agents
stablyai/orca	49120	Orca is the ADE for working with a fleet of parallel agents. Run any coding agent with your own subscription. Available on desktop, mobile and VPS.
calesthio/OpenMontage	48982	World's first open-source, agentic video production system. 12 production pipelines, 100+ tools, 700+ agent skill and production-knowledge files. Turn your AI coding assistant into a full video production studio.
multica-ai/multica	46869	Assign issues to Claude Code, Codex, Cursor, and 17 more coding agents like teammates — open-source and self-hostable.
abhigyanpatwari/GitNexus	45589	GitNexus: The Zero-Server Code Intelligence Engine -       GitNexus is a client-side knowledge graph creator that runs entirely in your browser. Drop in a git repository (Github, Gitlab, Azure, Local) or ZIP file, and get an interactive knowledge graph with a built in Graph RAG Agent. Perfect for code exploration
coreyhaines31/marketingskills	44937	Marketing skills for Claude Code and AI agents. CRO, copywriting, SEO, analytics, and growth engineering.
danny-avila/LibreChat	42249	Enhanced ChatGPT Clone: Features Agents, MCP, Skills, DeepSeek, Anthropic, AWS, OpenAI, Responses API, Azure, Groq, o1, GPT-5, Mistral, OpenRouter, Vertex AI, Gemini, Artifacts, AI model switching, message search, Code Interpreter, langchain, DALL-E-3, OpenAPI Actions, Functions, Secure Multi-User Auth, Presets, open-source for self-hosting. Active
luongnv89/claude-howto	41111	A visual, example-driven guide to Claude Code — from basic concepts to advanced agents, with copy-paste templates that bring immediate value.
wshobson/agents	38934	Multi-harness agentic plugin marketplace for Claude Code, Codex, Cursor, OpenCode, GitHub Copilot, and Google Antigravity
Yeachan-Heo/oh-my-claudecode	38670	Teams-first Multi-agent orchestration for Claude Code
continuedev/continue	35546	open-source coding agent
esengine/DeepSeek-Reasonix	34874	DeepSeek-native AI coding agent for your terminal. Engineered around prefix-cache stability — leave it running.
K-Dense-AI/scientific-agent-skills	33922	Turn any AI agent into an AI Scientist. The #1 Agent Skills library for science, used by 175,000+ scientists worldwide. 163 ready-to-use validated skills plus 100+ scientific databases covering biology, chemistry, medicine, and drug discovery. Compatible with Cursor, Claude Code, Codex, Pi, Antigravity, and the open Agent Skills standard.
JCodesMore/ai-website-cloner-template	32472	Clone any website with one command using AI coding agents
iOfficeAI/AionUi	32121	Open-source 24/7 Cowork app for OpenClaw, Hermes, Claude Code, Codex, OpenCode and 20+ more CLI Agent | Customize your assistants | Team them up｜Star if you like it!
herdrdev/herdr	30664	the runtime your coding agents live on
VoltAgent/awesome-agent-skills	30569	A curated collection of 1000+ agent skills from official dev teams and the community, compatible with Claude Code, Codex, Gemini CLI, Cursor, and more.
mukul975/Anthropic-Cybersecurity-Skills	29842	817 structured cybersecurity skills for AI agents · Mapped to 6 frameworks: MITRE ATT&CK, NIST CSF 2.0, MITRE ATLAS, D3FEND, NIST AI RMF & MITRE F3 (Fight Fraud) · agentskills.io standard · Works with Claude Code, GitHub Copilot, Codex CLI, Cursor, Gemini CLI & 20+ platforms · 29 security domains · Apache 2.0
huggingface/smolagents	28890	🤗 smolagents: a barebones library for agents that think in code.
oraios/serena	28253	A powerful MCP toolkit for coding, providing semantic retrieval and editing capabilities  - the IDE for your agent
BloopAI/vibe-kanban	27856	Get 10X more out of Claude Code, Codex or any coding agent
zarazhangrui/frontend-slides	27826	Create beautiful slides on the web using a coding agent's frontend skills
charmbracelet/crush	27506	Glamourous agentic coding for all 💘
jarrodwatts/claude-hud	27500	A Claude Code plugin that shows what's happening - context usage, active tools, running agents, and todo progress
google-labs-code/design.md	27365	A format specification for describing a visual identity to coding agents. DESIGN.md gives agents a persistent, structured understanding of a design system.
QwenLM/qwen-code	27200	An open-source AI coding agent that lives in your terminal.
rohitg00/agentmemory	27189	#1 Persistent memory for AI coding agents based on real-world benchmarks
Kilo-Org/kilocode	26937	Kilo is the all-in-one agentic engineering platform. Build, ship, and iterate faster with the most popular open source coding agent.
Fosowl/agenticSeek	26907	Fully Local Manus AI. No APIs, No $200 monthly bills. Enjoy an autonomous agent that thinks, browses the web, and code for the sole cost of electricity.
openai/symphony	26765	Symphony turns project work into isolated, autonomous implementation runs, allowing teams to manage work instead of supervising coding agents.
gastownhall/beads	26459	Beads - A memory upgrade for your coding agent
OthmanAdi/planning-with-files	26253	Persistent file-based planning for AI coding agents and long-running tasks. Crash-proof markdown plans, session recovery after /clear and compaction, per-turn re-injection against context rot, deterministic completion gate. Manus-style. Install from npm, the Claude Code plugin marketplace, or npx skills. Codex, Cursor, OpenCode, 60+ agents.
manaflow-ai/cmux	26251	Open source Ghostty-based macOS terminal with vertical tabs and notifications for AI coding agents. Built for multitasking, organization, and programmability.
can1357/oh-my-pi	25881	⌥  AI Coding agent for the terminal — hash-anchored edits, optimized tool harness, LSP, Python, browser, subagents, and more
xai-org/grok-build	25708	SpaceXAI's coding agent harness and TUI. Fullscreen, mouse interactive, extensible.
alirezarezvani/claude-skills	24678	345 Claude Code skills & agent skills & plugins (30+ Agents, 70+ custom commands, 330+ skills, customizable references, scripts)for Claude Code, Codex, Gemini CLI, Cursor, and 8 more coding agents — engineering, marketing, product, compliance, C-level advisory, research, business operations, commercial & finance, and your daily productivity skills.
RooCodeInc/Roo-Code	24331	Roo Code gives you a whole dev team of AI agents in your code editor.
Donchitos/Claude-Code-Game-Studios	24210	Turn Claude Code into a full game dev studio — 49 AI agents, 72 workflow skills, and a complete coordination system mirroring real studio hierarchy.
agentsmd/agents.md	23732	AGENTS.md — a simple, open format for guiding coding agents
alchaincyf/huashu-design	23304	Huashu Design · HTML-native design skill for Claude Code · Claude Code 里 HTML 原生的设计 skill · 高保真原型 / 幻灯片 / 动画 + 20 设计哲学 + 5 维评审 + MP4 导出 · Agent-agnostic
TencentCloud/TencentDB-Agent-Memory	23226	TencentDB Agent Memory is a team-level memory hub for AI Agents — turning conversations, docs, and code into four reusable memory assets (Chat Memory, Skill, LLM-Wiki, Code-Graph) that are governed, shared, and equipped across agents and frameworks.
winfunc/opcode	22382	A powerful GUI app and Toolkit for Claude Code - Create custom agents, manage interactive Claude Code sessions, run secure background agents, and more.
ayghri/i-have-adhd	22331	A skill to stop your coding agent from burying the answer. ADHD-friendly output.
NirDiamant/agents-towards-production	21309	End-to-end, code-first tutorials for building production-grade GenAI agents. From prototype to enterprise deployment.
google/adk-python	21194	An open-source, code-first Python toolkit for building, evaluating, and deploying sophisticated AI agents with flexibility and control.
browser-use/video-use	21136	Edit videos with coding agents
alibaba/open-code-review	20868	Fast, efficient, battle-tested at Alibaba's scale. Hybrid architecture code review tool: deterministic pipelines + LLM Agent, precise line-level comments, built-in multi-language ruleset (NPE, thread-safety, XSS, SQL injection), OpenAI & Anthropic compatible.
SWE-agent/SWE-agent	20079	SWE-agent takes a GitHub issue and tries to automatically fix it, using your LM of choice. It can also be employed for offensive cybersecurity or competitive coding challenges. [NeurIPS 2024] 
mksglu/context-mode	19991	Context window optimization for AI coding agents. Sandboxes tool output (98% reduction), persists session memory, and   enforces routing across 17 platforms via MCP + hooks.
KKKKhazix/khazix-skills	19855	数字生命卡兹克开源的 AI Skills 合集 | Agent Skills: leader（帮你定义目标）, neat-freak 洁癖, hv-analysis, khazix-writer & more — Claude Code, Codex & 40+ agents
jnMetaCode/agency-agents-zh	19613	🎭 267 个即插即用的 AI 专家角色 — 支持 Hermes Agent/Claude Code/Cursor/Copilot 等 18 种工具，覆盖工程/设计/营销/金融等 20 个部门。含 52 个中国市场原创智能体（小红书/抖音/微信/飞书/钉钉等）。搭配编排器 agency-orchestrator，一句话即可让多位专家按 DAG 自动协作。
liyupi/ai-guide	18906	程序员鱼皮的 AI 资源大全 + Vibe Coding 零基础教程，分享 OpenClaw 保姆级教程、大模型玩法（DeepSeek / GPT / Gemini / Claude / GLM）、最新 AI 资讯、Prompt 提示词大全、AI 知识百科（Agent Skills / RAG / MCP / A2A）、AI 编程教程（Harness Engineering）、AI 工具用法（Cursor / Claude Code / TRAE / Codex / Copilot）、AI 开发框架教程（Spring AI / LangChain）、AI 产品变现指南，帮你快速掌握 AI 技术，走在时代前沿。本项目为开源文档 aiguide，已升级为鱼皮 AI 导航网站
teng-lin/notebooklm-py	18816	Unofficial Python API and agentic skill for Google Gemini Notebook. Full programmatic access to NotebookLM's features—including capabilities the web UI doesn't expose—via Python, CLI, and AI agents like Claude Code, Codex, and OpenClaw.
labring/sealos	18314	Deploy real projects from GitHub or your AI coding agent, then keep them running with AI-powered operations.
GoogleCloudPlatform/generative-ai	17599	Sample code and notebooks for Generative AI on Google Cloud, with Gemini Enterprise Agent Platform
PrimeIntellect-ai/prime-agent	17385	A self-improving RLM agent for coding workflows and long-running autonomous tasks.
QwenLM/Qwen-Agent	16992	Agent framework and applications built upon Qwen>=3.0, featuring Function Calling, MCP, Code Interpreter, RAG, Chrome extension, etc.
HKUDS/DeepCode	16375	"DeepCode: Open Agentic Coding (Agent Harness & Loop Engineering & Multi-Agent Orchestration)"
xbtlin/ai-berkshire	15705	AI 时代的伯克希尔：基于 Claude Code / Codex 的价值投资研究框架。巴菲特·芒格·段永平·李录四大师方法论 + 多Agent并行研究。| AI-era Berkshire: a value investing research framework built for Claude Code / Codex. 4 masters' methodologies + multi-agent adversarial analysis.
GLips/Figma-Context-MCP	15678	MCP server to provide Figma layout information to AI coding agents like Cursor
plandex-ai/plandex	15588	Open source AI coding agent. Designed for large projects and real world tasks.
chenhg5/cc-connect	15051	Bridge local AI coding agents (Claude Code, Cursor, Gemini CLI, Codex) to messaging platforms (Feishu/Lark, DingTalk, Slack, Telegram, Discord, LINE, WeChat Work). Chat with your AI dev assistant from anywhere — no public IP required for most platforms.
wanshuiyin/Auto-claude-code-research-in-sleep	14909	ARIS ⚔️ (Auto-Research-In-Sleep) — Lightweight Markdown-only skills for autonomous ML research: cross-model review loops, idea discovery, and experiment automation. No framework, no lock-in — works with Claude Code, Codex, OpenClaw, or any LLM agent.
NVIDIA/SkillSpector	14789	Security scanner for AI agent skills. Detect vulnerabilities, malicious patterns, security risks, prompt injection, data exfiltration, and supply-chain risks in Claude Code, Codex, and MCP skills before you install them.
AgriciDaniel/claude-seo	14601	Universal SEO skill for Claude Code. 25 sub-skills + 18 sub-agents covering technical SEO, E-E-A-T, schema, GEO/AEO, backlinks, local SEO, maps intelligence, semantic clustering, e-commerce SEO, international SEO, Google APIs, and PDF/Excel reporting. Optional DataForSEO, Firecrawl, and Banana extensions.
getpaseo/paseo	14355	Orchestrate multiple coding agents from desktop and mobile
NanmiCoder/cc-haha	14165	Local-first cross-platform desktop workspace for Claude Code / agents: multi-agent, Git worktrees, code diffs, skill marketplace, multi-model, Computer Use, task-aware desktop pets, with WeChat, Feishu, DingTalk, Telegram, WhatsApp and H5 access.
greensock/gsap-skills	13847	Official AI skills for GSAP. These skills teach AI coding agents how to correctly use GSAP (GreenSock Animation Platform), including best practices, common animation patterns, and plugin usage.
opencode-ai/opencode	13677	A powerful AI coding agent. Built for the terminal.
superset-sh/superset	13105	Superset is an agentic IDE to orchestrate 100+ coding agents in parallel. Run any agent with your own subscription.
XiaomiMiMo/MiMo-Code	12801	MiMo Code: Where Models and Agents Co-Evolve
InsForge/InsForge	12751	The all-in-one, open-source backend platform for agentic coding. InsForge gives your coding agent database, auth, storage, compute, hosting, and AI gateway to ship full-stack apps end-to-end.
infracost/infracost	12472	Cloud cost intelligence for engineers, AI coding agents, and CI/CD 💰📉 Shift FinOps Left!
zilliztech/claude-context	12418	Code search MCP for Claude Code. Make entire codebase the context for any coding agent.
Piebald-AI/claude-code-system-prompts	12382	All parts of Claude Code's system prompt, 27 builtin tool descriptions, sub agent prompts (Plan/Explore/Task), utility prompts (CLAUDE.md, compact,  statusline, magic docs, WebFetch, Bash cmd, security review, agent creation).  Updated for each Claude Code version.
sanbuphy/learn-coding-agent	12226	Research on Coding Agents
